Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size,Skills Count
2700269743,2019-08-31,Compensation Analyst,Senior Sales Compensation Analyst,,Full-time,Mid-Senior level,5,"excel, oracle, sap","New Jersey, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees",3
2677653331,2019-09-01,Data Architect,Senior Data Modeler/ Data Architect,,Full-time,Mid-Senior level,6,"data_lake, ibm, etl, sql","Raleigh, NC",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2682260885,2019-09-02,Data Engineer,Data Engineer,,Full-time,Associate,3,"cloud, gcp, aws, nlp, python, bigquery, sql, azure",United States,,,,11.0,NewtonX,Market Research,51-200 employees,8
2690936903,2019-09-02,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Palo Alto, CA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2741590136,2019-09-02,Data Scientist,Data Scientist,(Remote),Full-time,Entry level,0,"cloud, python, r, git, saas, gcp, aws, nlp, ml, machine_learning, azure","El Segundo, CA",,,,14.0,GoGuardian,Internet,201-500 employees,11
2656642705,2019-09-03,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,5,"cloud, aws, azure","Lexington, KY",,,,,Toptal,Internet,"1,001-5,000 employees",3
2694256393,2019-09-03,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Greensboro, NC",,,,,Toptal,Internet,"1,001-5,000 employees",3
2689882551,2019-09-03,Data Engineer,Senior Data Engineer,Remote,Full-time,Mid-Senior level,7,"cloud, saas, java, aws, agile, python, redshift, coding, snowflake, sql, docker","San Diego, CA",,,,2.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees",11
2713388781,2019-09-04,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,7,"git, scrum, cloud, java, power_bi, pyspark, agile, python, tableau, etl, mongo, cognos, hadoop, nosql, bi",United States,,,,,84.51˚,Management Consulting,"1,001-5,000 employees",15
2679235604,2019-09-04,Data Analyst,"Data Analyst, Business Insights",,Full-time,Associate,5,"tableau, looker, sql, go","New York, NY",,,,61.0,AbleTo Inc.,"Health, Wellness & Fitness",201-500 employees,4
2711798891,2019-09-04,Data Analyst,Data Analyst,Clinical and Translational Science Institute (Remote/Hybrid Option),Full-time,Entry level,1,"database, python, programming, c, mssql, oracle, java, sql","Morgantown, WV",,,,2.0,West Virginia University,Higher Education,"5,001-10,000 employees",8
2716948283,2019-09-05,Data Engineer,Data Engineer,,Full-time,Entry level,3,"database, python, bigquery, sql, go, postgres","New York, NY",,,,,Paperspace,Computer Software,11-50 employees,6
2536767416,2019-09-05,Data Scientist,Senior Data Scientist,Call Center Optimization [Remote],Full-time,Associate,4,"numpy, jupyter, python, pandas, machine_learning, scikit-learn","San Francisco, CA",,,,9.0,"BlueOwl, LLC",Information Technology & Services,51-200 employees,6
2731891218,2019-09-05,Data Analyst,Business And Data Analyst,,Full-time,Mid-Senior level,5,"excel, database, powerpoint, sql",Greater St. Louis,,,,103.0,Amitech Solutions,Information Technology & Services,51-200 employees,4
2619835401,2019-09-05,Data Engineer,Healthcare Data Engineer,,Full-time,Entry level,2,"database, javascript, python, bigquery, docker, gcp, java, aws, mysql, snowflake, sql, go, azure, postgres",United States,,,,9.0,Clover Health,Hospital & Health Care,201-500 employees,14
2723134423,2019-09-05,Senior Analyst,"Senior Analyst, Healthcare",,Full-time,Associate,1,"saas, powerpoint, excel","St Louis, MO",,,,,CB Insights,Internet,201-500 employees,3
2713399994,2019-09-05,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,3,"ci/cd, snowflake, aws, python, oracle, azure, git","Newport Beach, CA",146000.0,125000.0,hr,,Apex Systems,Information Technology & Services,"1,001-5,000 employees",7
2696949079,2019-09-06,Data Scientist,Senior Data Scientist,,Full-time,Director,8,"python, machine_learning",United States,179000.0,219000.0,yr,11.0,Harnham,Staffing & Recruiting,51-200 employees,2
2714005802,2019-09-06,Compensation Analyst,Specialty Sales Compensation Analyst,Remote,Full-time,Associate,3,"word, powerpoint, microsoft, go, excel","Schaumburg, IL",,,,3.0,Optum,Hospital & Health Care,"10,001+ employees",5
2681312727,2019-09-06,Data Scientist,Data Scientist-Remote,,Full-time,Mid-Senior level,2,"r, python, programming, sql, ai, machine_learning","Philadelphia, PA",,,,12.0,Jobot,Staffing & Recruiting,201-500 employees,6
2736091265,2019-09-07,Data Scientist,Senior Data Scientist,,Full-time,Associate,4,"r, nlp, python, tableau, ml, sql, ai, machine_learning","Dallas, TX",,,,3.0,Tiger Analytics,Management Consulting,"1,001-5,000 employees",8
2740905928,2019-09-07,Data Analyst,Data Analyst,,Contract,Mid-Senior level,5,sql,"Minneapolis, MN",,,,59.0,Insight Global,Staffing & Recruiting,"1,001-5,000 employees",1
2674766998,2019-09-07,Operations Analyst,Digital Investment Operations Analyst,,Full-time,Associate,6,"excel, microsoft, power_bi, powerpoint, spreadsheet","Chicago, IL",,,,11.0,Fusion92,Marketing & Advertising,51-200 employees,5
2732434792,2019-09-07,Digital Analyst,Digital Analyst,,Full-time,Entry level,1,"microsoft, tableau, excel","Atlanta, GA",,,,2.0,Tinuiti,Marketing & Advertising,"501-1,000 employees",3
2748404768,2019-09-07,Data Scientist,Growth Data Scientist,,Full-time,Mid-Senior level,3,"python, saas, microsoft, tableau, ml, sql, excel","Mountain View, CA",161000.0,205000.0,yr,4.0,Otter.ai,Computer Software,11-50 employees,7
2754774254,2019-09-08,Senior Analyst,"Senior Analyst, Business Solutions",Retail,Full-time,Associate,4,"agile, visio, powerpoint, go, excel",United States,,,,10.0,Five Below,Retail,"10,001+ employees",5
2710270773,2019-09-08,Data Analyst,Senior Data Analyst,,Full-time,Mid-Senior level,6,"cloud, agile, excel, coding",United States,,,,32.0,BVA,Marketing & Advertising,51-200 employees,4
2411991975,2019-09-09,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,3,"data_lake, cloud, ai/ml, python, r, spark, nlp, ml, tensorflow, machine_learning","San Diego, CA",,,,40.0,Netskope,Computer Software,"1,001-5,000 employees",10
2734495199,2019-09-09,Data Architect,Senior Data Architect,,Full-time,Mid-Senior level,7,"warehousing, database, cloud, etl, bi, machine_learning","Des Plaines, IL",136000.0,128000.0,yr,5.0,Insight Global,Staffing & Recruiting,"1,001-5,000 employees",6
2688902181,2019-09-09,Analytics Engineer,Senior Analytics Engineer,,Full-time,Mid-Senior level,3,"bigquery, bi, looker, redshift, tableau, snowflake, sql, apache, airflow",United States,,,,1.0,Frame.io,Computer Software,201-500 employees,9
2559055390,2019-09-09,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,5,"data_lake, ibm, etl, sql","Jersey City, NJ",,,,4.0,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2689880889,2019-09-09,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Birmingham, AL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2732461624,2019-09-09,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,7,"database, ruby, node.js, saas, slack, looker, warehousing, redis, aws, redshift, etl, postgres","Towson, MD",,,,,Aha!,Computer Software,51-200 employees,12
2702399848,2019-09-09,Marketing Analyst,Marketing Analyst,,Full-time,Mid-Senior level,7,"warehousing, spss, sas, tableau","Gainesville, FL",,,,25.0,"ITProTV, an ACI Learning company",E-learning,51-200 employees,4
2675374018,2019-09-10,Financial Analyst,"Financial Analyst, Commercial",,Full-time,Mid-Senior level,1,excel,United States,,,,3.0,Juul Labs,Consumer Goods,"1,001-5,000 employees",1
2751739867,2019-09-10,Senior Analyst,Senior Analyst,Marketing Analytics - Remote,Full-time,Associate,5,"backend, sql",United States,63000.0,82000.0,yr,,Ferguson Enterprises,Wholesale,"10,001+ employees",2
2713180766,2019-09-10,Data Engineer,Data Engineer,,Full-time,Entry level,1,"data_lake, database, cloud, python, hadoop, r, spark, warehousing, aws, tableau, ml, sql, machine_learning, splunk",United States,,,,16.0,Workiva,Computer Software,"1,001-5,000 employees",14
2687514969,2019-09-10,Data Scientist,"Data Scientist, Business Integration",,Full-time,Associate,2,"r, python, redshift, sql, machine_learning, spark",New York City Metropolitan Area,,,,33.0,Spark Foundry,Marketing & Advertising,"1,001-5,000 employees",6
2713546981,2019-09-10,Data Engineer,Data Engineer,,Full-time,Associate,6,"cloud, javascript, python, css, programming, java, html, etl, rust, sql","Houston, TX",,,,1.0,Mozilla,Computer Software,"501-1,000 employees",10
2708934066,2019-09-10,Data Analyst,Data Analyst Intern,,Temporary,Internship,0,"excel, power_bi, sql","Duluth, GA",,,,7.0,Evergreen Investments,Real Estate,11-50 employees,3
2667116303,2019-09-10,Data Engineer,"Senior Data Engineer, Advanced Analytics And Machine Learning",Nationwide,Full-time,Associate,3,"ci/cd, airflow, cloud, gcp, java, data_lakes, agile, python, programming, bigquery, sql, apache, bi, spark","California, United States",,,,2.0,Cardinal Health,Hospital & Health Care,"10,001+ employees",14
2723312472,2019-09-10,Senior Analyst,Senior Analyst,Data Scientist - CRM Analytics,Full-time,Associate,4,"python, r, git, saas, programming, looker, aws, tableau, etl, sql, excel, airflow, powerbi",United States,,,,25.0,Credit Sesame,Financial Services,201-500 employees,13
2721116218,2019-09-11,Data Scientist,Data Scientist-Remote,,Full-time,Mid-Senior level,5,"r, python, programming, sql, ai, machine_learning","Phoenix, AZ",,,,1.0,Jobot,Staffing & Recruiting,201-500 employees,6
2699527928,2019-09-11,Data Scientist,Data Scientist,,Full-time,Entry level,1,"r, sas, python, ml, machine_learning",United States,,,,8.0,GovernmentCIO,Management Consulting,"501-1,000 employees",5
2712151079,2019-09-11,Data Analyst,Data Analyst,,Contract,Mid-Senior level,7,"agile, xml, sql","Madison, WI",,,,39.0,Blue.cloud,Information Technology & Services,201-500 employees,3
2708578178,2019-09-11,Data Scientist,Senior Data Scientist,Humana,Full-time,Associate,3,"cloud, power_bi, python, r, datarobot, matlab, sas, aws, pyspark, tableau, sql, machine_learning, azure","Albany, NY",,,,2.0,,Staffing & Recruiting,"10,001+ employees",13
2721584986,2019-09-11,Data Scientist,Data Scientist,,Full-time,Entry level,3,"cloud, hadoop, spark, nlp, machine_learning, go","Chicago, IL",,,,4.0,Talkdesk,Computer Software,"1,001-5,000 employees",6
2659131140,2019-09-12,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,2,"github, oracle, database, ci/cd, airflow, cloud, aws, agile, redshift, etl, snowflake, sql, server, spark","South Carolina, United States",,,,14.0,Optomi,Information Technology & Services,"501-1,000 employees",14
2737636084,2019-09-12,Data Scientist,"Data Scientist, Team Management",,Full-time,Associate,3,"python, looker, sql, machine_learning, terminal","Portland, OR",,,,40.0,Square,Internet,"1,001-5,000 employees",5
2628570641,2019-09-12,Data Analyst,Healthcare Payer Data Analyst,,Full-time,Associate,3,"data_lake, database, python, hadoop, ibm, oracle, microsoft, sql","San Francisco, CA",,,,29.0,Perficient,Information Technology & Services,"1,001-5,000 employees",8
2718025375,2019-09-12,Data Engineer,Data Engineer 3-4,,Full-time,Associate,2,"database, cloud, javascript, agile, python, scrum, c, mssql, etl, snowflake, sql, ssis, coding","Salt Lake City, UT",,,,1.0,Mitchell International,Computer Software,"1,001-5,000 employees",13
2588039897,2019-09-12,Data Engineer,"Data Engineer, Business Intelligence",,Full-time,Associate,2,"python, redshift, etl, looker, snowflake, sql, bi, terminal, azure","Los Angeles, CA",,,,35.0,Square,Internet,"1,001-5,000 employees",9
2696128308,2019-09-13,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"numpy, warehousing, database, pandas, aws, mysql, redshift, python, programming, etl, no-sql, snowflake, sql","Fort Worth, TX",,,,,Recruiting from Scratch,Staffing & Recruiting,1-10 employees,13
2718471201,2019-09-13,Data Analyst,Data Analyst- Gdit National Assistance Center,General Dynamics Information Technology,Full-time,Entry level,2,"excel, database, microsoft","Jefferson, NY",,,,2.0,,Staffing & Recruiting,"10,001+ employees",3
2732773032,2019-09-13,Data Engineer,Data Engineer,Marketing Data,Full-time,Entry level,1,"oracle, sap, alteryx, database, cloud, power_bi, mysql, python, tableau, etl, sql, server, azure","Manassas Park City County, VA",83000.0,122000.0,yr,6.0,Ferguson Enterprises,Wholesale,"10,001+ employees",13
2629763193,2019-09-13,Data Analyst,"Data Analyst, Regulatory Reporting",,Full-time,Entry level,1,"python, macros, sql, excel","Ohio, United States",,,,18.0,Oscar Health,Insurance,"1,001-5,000 employees",4
2732521101,2019-09-13,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,4,"aws, python, tableau, sql, powerbi",Washington DC-Baltimore Area,133000.0,149000.0,yr,23.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees",5
2693783105,2019-09-14,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Chandler, AZ",,,,,Toptal,Internet,"1,001-5,000 employees",3
2713084986,2019-09-14,Data Engineer,Big Data Engineer With 10 +Yrs Of Exp,,Contract,Mid-Senior level,5,"data_lake, database, airflow, cloud, aws, python, redshift, etl, ci/cd, postgresql, nosql, spark","Dallas, TX",,,,17.0,Intellisoft Technologies,Information Technology & Services,51-200 employees,12
2692024492,2019-09-14,Data Analyst,Senior Data Analyst,Remote,Full-time,Associate,2,"r, python, bigquery, looker","Massachusetts, United States",,,,,WW,"Health, Wellness & Fitness","10,001+ employees",4
2702491116,2019-09-15,Operations Analyst,Customer Success Operations Analyst,Territory Management,Full-time,Entry level,2,"excel, saas, slack, twilio, go","Charlotte, NC",,,,2.0,Gong,Computer Software,"501-1,000 employees",5
2751706584,2019-09-15,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,6,"nlp, python, programming, ml, pytorch, tensorflow, machine_learning",New York City Metropolitan Area,,,,60.0,Alkymi,Computer Software,11-50 employees,7
2620121056,2019-09-15,Data Engineer,Data Engineer,,Full-time,Entry level,3,"cloud, agile, python, programming, spark, ci/cd, aws, pyspark, redshift, etl, sql, apache, airflow, coding","San Francisco, CA",,,,15.0,Verana Health,Information Technology & Services,51-200 employees,14
2597325153,2019-09-16,Data Scientist,Biomedical Data Scientist,,Full-time,Entry level,2,"python, r, programming, machine_learning","New York, United States",,,,,PathAI,Computer Software,201-500 employees,4
2524009845,2019-09-17,Data Engineer,Java Big Data Engineer,,Contract,Mid-Senior level,8,"ci/cd, java, aws, hadoop, sql, nosql, spark","McLean, VA",125000.0,203000.0,hr,72.0,DISYS,Information Technology & Services,"1,001-5,000 employees",7
2682421488,2019-09-17,Operations Analyst,Data Operations Analyst,Remote,Contract,Associate,4,"alteryx, python, bigquery, jira, r, sql, ai",United States,,,,,,Internet,51-200 employees,7
2688412821,2019-09-17,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,4,"excel, sas, agile, programming, sql",Greater Tampa Bay Area,,,,65.0,Apex Systems,Information Technology & Services,"1,001-5,000 employees",5
2675060354,2019-09-17,Data Engineer,Data Engineer I,,Full-time,Entry level,1,"airflow, cloud, agile, python, coding, etl, bigquery, nosql",United States,,,,19.0,AbleTo Inc.,Mental Health Care,201-500 employees,8
2680550000,2019-09-17,Marketing Analyst,Marketing Analyst  || Remote,,Contract,Associate,3,"tableau, bi",United States,,,,3.0,Dice,Internet,"1,001-5,000 employees",2
2713369358,2019-09-18,Data Engineer,"Data Engineer, Analytics",,Full-time,Entry level,2,"data_lake, backend, javascript, aws, ruby, python, redshift, programming, etl, sql, spark","Pasadena, CA",,,,4.0,Spokeo,Internet,51-200 employees,11
2673946477,2019-09-18,Data Scientist,Data Scientist Iii,,Full-time,Entry level,0,"sas, sql","Orlando, FL",,,,12.0,MetaBank,Financial Services,"1,001-5,000 employees",2
2688610026,2019-09-18,Data Scientist,Data Scientist,100% Remote,Full-time,Entry level,1,"python, r, c, tableau, coding","Massachusetts, United States",,,,27.0,Catalent Pharma Solutions,Pharmaceuticals,"10,001+ employees",5
2715564154,2019-09-18,Data Analyst,Data Analyst-Workforce Planning,,Full-time,Director,8,"excel, vba",United States,,,,26.0,MGT Consulting Group,Management Consulting,51-200 employees,2
2694736525,2019-09-18,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Associate,4,"alteryx, power_bi, aws, agile, python, tableau, etl, sql, bi, sharepoint, c","New York, NY",,,,13.0,Cushman & Wakefield,Commercial Real Estate,"10,001+ employees",11
2689891858,2019-09-18,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"cloud, aws, azure","Mount Vernon, NY",,,,,Toptal,Internet,"1,001-5,000 employees",3
2676026721,2019-09-18,Data Scientist,Data Scientist-Remote,,Full-time,Mid-Senior level,4,"r, python, programming, sql, ai, machine_learning","Irvine, CA",,,,2.0,Jobot,Staffing & Recruiting,201-500 employees,6
2690941196,2019-09-19,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Warren, MI",,,,,Toptal,Internet,"1,001-5,000 employees",3
2689881650,2019-09-19,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,6,"cloud, aws, azure","Sterling Heights, MI",,,,,Toptal,Internet,"1,001-5,000 employees",3
2690941416,2019-09-20,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,3,"cloud, aws, azure","Reno, NV",,,,,Toptal,Internet,"1,001-5,000 employees",3
2723733152,2019-09-20,Data Scientist,Data Scientist,,Full-time,Associate,3,"nlp, pyspark, python, ml",United States,,,,92.0,Shakti Solutions,Information Technology & Services,51-200 employees,4
2692104111,2019-09-20,Data Engineer,Data Engineer,,Full-time,Entry level,2,"backend, ci/cd, agile, python, programming, sql, devops, azure","Missouri, United States",,,,1.0,Blackbaud,Computer Software,"1,001-5,000 employees",8
2559050871,2019-09-20,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,7,"data_lake, ibm, etl, sql","Boise, ID",,,,2.0,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2711932432,2019-09-21,Compensation Analyst,Senior Compensation Analyst,,Full-time,Mid-Senior level,5,sap,United States,81000.0,110000.0,yr,21.0,Continuum Global Solutions,Outsourcing/Offshoring,"10,001+ employees",1
2699874028,2019-09-21,Data Engineer,Data Engineer,USQ Squad,Full-time,Mid-Senior level,8,"cloud, python, r, ml, ai, machine_learning","Palo Alto, CA",,,,5.0,Jumio Corporation,Information Technology & Services,201-500 employees,6
2688876586,2019-09-21,Data Engineer,Data Engineer Iii,,Full-time,Mid-Senior level,6,"database, cloud, python, r, devops, c, oracle, aws, mysql, etl, sql, machine_learning","Stamford, CT",,,,8.0,Sema4,Biotechnology,"1,001-5,000 employees",12
2683586536,2019-09-22,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Jacksonville, FL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2690944137,2019-09-22,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Melbourne, FL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2656652532,2019-09-22,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,5,"cloud, aws, azure","Portland, OR",,,,,Toptal,Internet,"1,001-5,000 employees",3
2674177322,2019-09-23,Data Engineer,Gcp Data Engineer,,Full-time,Entry level,2,"excel, git, airflow, cloud, unix, gcp, shell, agile, python, programming, tableau, etl, jira, sql, docker, server","New York, NY",,,,,Dice,Internet,"1,001-5,000 employees",16
2425249255,2019-09-23,Data Engineer,Senior Healthcare Cloud Data Engineer,,Full-time,Mid-Senior level,5,"database, microsoft, cloud, gcp, java, aws, agile, python, redshift, etl, bigquery, hadoop, snowflake, sql, azure, spark","Rochester-Austin, Minnesota Area",,,,11.0,"Maven Wave, an Atos Company",Information Technology & Services,201-500 employees,16
2724697524,2019-09-23,Data Analyst,"Senior Data Analyst, Firm Analytics-Us Remote Eligible",,Full-time,Mid-Senior level,7,"database, hadoop, r, oracle, macros, microsoft, sas, tableau, xml, sql, nosql, excel, spss, vba","Washington, DC",,,,1.0,Edward Jones,Financial Services,"10,001+ employees",14
2709766522,2019-09-23,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,4,"word, cloud, saas, spreadsheet, go","California, United States",,,,17.0,RingCentral,Computer Software,"1,001-5,000 employees",5
2741268053,2019-09-24,Data Engineer,Data Engineer,,Full-time,Associate,4,"agile, python, linux, docker, git, pyspark, ai, machine_learning, bash","Philadelphia, PA",,,,6.0,AML RightSource,Financial Services,"1,001-5,000 employees",9
2690938543,2019-09-24,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,1,"cloud, aws, azure","Piscataway, NJ",,,,,Toptal,Internet,"1,001-5,000 employees",3
2752366675,2019-09-24,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,8,"warehousing, python, etl, sql","Charlotte, NC",,,,22.0,Optomi,Information Technology & Services,"501-1,000 employees",4
2714566097,2019-09-24,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,6,"cloud, data_lakes, python, hadoop, r, programming, spark, microsoft, aws, pyspark, redshift, etl, snowflake, sql, apache, scala",United States,,,,5.0,Wavicle Data Solutions,Information Technology & Services,201-500 employees,16
2678711152,2019-09-24,Data Engineer,Mid To Senior Data Engineer,,Full-time,Mid-Senior level,9,"data_lake, scala, git, microsoft, airflow, ci/cd, cloud, java, javascript, agile, python, programming, sql, devops, machine_learning, azure","Tempe, AZ",,,,1.0,Jobot,Staffing & Recruiting,201-500 employees,16
2719327161,2019-09-25,Data Analyst,Data Analyst,,Full-time,Entry level,1,"excel, slack, tableau, twilio, bi","Denver, CO",,,,,Gong,Computer Software,"501-1,000 employees",5
2702430793,2019-09-25,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Mid-Senior level,4,"database, python, git, programming, looker, tableau, etl, sql","Carpinteria, CA",,,,4.0,Procore Technologies,Computer Software,"1,001-5,000 employees",8
2702437145,2019-09-25,Data Analyst,Integration And Data Analyst,,Contract,Associate,5,"excel, json, java, xml, sql",Greater Seattle Area,,,,17.0,Steyer Content,,,5
2703699567,2019-09-25,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"bash, database, java, etl, sql, nosql, mongodb, apache, server, devops, machine_learning","Raleigh, NC",,,,8.0,Hays,Staffing & Recruiting,"5,001-10,000 employees",11
2747768781,2019-09-26,Senior Analyst,Senior Analyst,,Full-time,Associate,4,"python, r, looker, tableau, etl, sql","Chicago, IL",,,,1.0,Vacasa,"Leisure, Travel & Tourism","1,001-5,000 employees",6
2461116330,2019-09-26,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,7,"excel, ssis, ssas, tableau, sql, server, ssrs","White Plains, NY",128000.0,120000.0,yr,88.0,Smith Arnold Partners,Staffing & Recruiting,11-50 employees,7
2654234606,2019-09-26,Data Scientist,"Senior Data Scientist, Product Analytics",,Full-time,Associate,5,"python, r, tableau, sql, machine_learning, coding","Washington, DC",,,,6.0,NextRoll,Marketing & Advertising,"501-1,000 employees",6
2724429243,2019-09-27,Data Analyst,Senior Data Analyst,Analytics Engineer (Remote okay),Full-time,Mid-Senior level,6,"database, saas, programming, looker, sql","Palo Alto, CA",,,,45.0,Mighty Networks,Internet,11-50 employees,5
2694752239,2019-09-27,Operations Analyst,Senior Operations Analyst,US Remote,Full-time,Associate,4,"looker, tableau, sql, excel","Waltham, MA",,,,12.0,Vistaprint,Internet,"5,001-10,000 employees",4
2691356303,2019-09-28,Data Analyst,Senior Data Analyst,,Full-time,Associate,4,"python, r, looker, tableau, etl, sql, airflow","San Francisco, CA",,,,5.0,Cash App,Internet,"1,001-5,000 employees",7
2693782164,2019-09-28,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,2,"cloud, aws, azure","Elgin, IL",,,,,Toptal,Internet,"1,001-5,000 employees",3
2693780277,2019-09-28,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Overland Park, KS",,,,,Toptal,Internet,"1,001-5,000 employees",3
2737688545,2019-09-29,Operations Analyst,Senior Sales Operations Analyst- Einstein Analytics,,Full-time,Mid-Senior level,6,"alteryx, word, powerpoint, iot, tableau, etl, sql, sharepoint, excel",United States,,,,,Black Box,Information Technology & Services,"1,001-5,000 employees",9
2716725538,2019-09-29,Data Scientist,Principal Data Scientist,Digital Applied Innovation,Full-time,Associate,2,"c++, java, python, programming, tableau, hadoop, sql, c, spark",United States,,,,21.0,Wabtec Corporation,Transportation/Trucking/Railroad,"10,001+ employees",9
2690941137,2019-09-29,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,8,"cloud, aws, azure","Kent, WA",,,,,Toptal,Internet,"1,001-5,000 employees",3
2695083397,2019-09-30,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,5,"r, perl, python, programming, hadoop, machine_learning, spark","San Francisco, CA",,,,3.0,Jobot,Staffing & Recruiting,201-500 employees,7
2667137837,2019-10-01,Senior Analyst,"Senior Analyst, Project Finance",,Full-time,Mid-Senior level,7,"word, powerpoint, excel","Austin, TX",,,,62.0,Recurrent Energy,Renewables & Environment,51-200 employees,3
2654205561,2019-10-01,Data Engineer,Data Engineer Intern- Fall 2021,,Internship,Internship,0,"cloud, python, linux, docker, r, git, json, spark, github, redis, aws, postgresql, nosql, machine_learning, airflow","Sunnyvale, CA",,,,,CrowdStrike,Computer & Network Security,"1,001-5,000 employees",15
2677464783,2019-10-01,Operations Analyst,Data Operations Analyst,Remote,Contract,Associate,3,"alteryx, python, bigquery, jira, r, sql, ai","Atlanta, GA",,,,1.0,Tinuiti,Marketing & Advertising,"501-1,000 employees",7
2625735468,2019-10-02,Financial Analyst,Senior Financial Analyst,Marketing and G&A,Full-time,Mid-Senior level,1,excel,"California, United States",,,,4.0,Upwork,Internet,"501-1,000 employees",1
2748462452,2019-10-02,Business Intelligence Analyst,Senior Business Intelligence Analyst,,Full-time,Associate,2,"excel, alteryx, microsoft, python, tableau, sql","San Francisco, CA",,,,29.0,Snap Inc.,Computer Software,"1,001-5,000 employees",6
2676065842,2019-10-03,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,6,"r, data_lake, github, microsoft, dax, sas, python, tableau, programming, jira, hadoop, machine_learning, powerbi, azure","Irvine, CA",,,,37.0,KORE1,Staffing & Recruiting,51-200 employees,14
2689885267,2019-10-03,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Jackson, MS",,,,,Toptal,Internet,"1,001-5,000 employees",3
2559051766,2019-10-04,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,,Full-time,Mid-Senior level,5,"data_lake, ibm, etl, sql","San Francisco, CA",,,,6.0,Perficient,Information Technology & Services,"1,001-5,000 employees",4
2754799350,2019-10-04,Data Engineer,Staff Data Engineer,,Full-time,Mid-Senior level,4,json,United States,,,,4.0,FlightAware,Aviation & Aerospace,51-200 employees,1
2738025054,2019-10-04,Data Infrastructure Engineer,"Senior Associate, Cybersecurity, Data Infrastructure Engineer",,Full-time,Associate,5,"bash, powershell, ruby, python, linux, go, ubuntu","Nebraska, United States",,,,,Ankura,Management Consulting,"1,001-5,000 employees",7
2376917530,2019-10-04,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,8,"database, python, hadoop, programming, mongodb, spark, mssql, oracle, java, shell, aws, redshift, etl, postgresql, snowflake, bash",United States,,,,93.0,WebMD,Internet,"1,001-5,000 employees",16
